Tweet Datetime,text,location
2021-09-29 09:17:45,"@meneertang @meneertang Selamat sore. Sebagai informasi, selama periode PPKM kapasitas penumpang adalah 70% dari total seat. Terkait posisi tempat duduk di dalam pesawat akan disesuaikan dengan kapasitas yang terisi saat penerbangan. Terima kasih. - Kevin","Cengkareng, Indonesia"
2021-09-29 09:17:33,@jaetencollect msh ppkm gabisa party nihh,
2021-09-29 09:17:27,"@jaemcityx ngeliat anak"" dan suami tersenyum tertawa",
2021-09-29 09:16:29,Prediksi hari ini Singapore 29 September 2021 #PPKM #PPPK2021 #ppkmuntuklawancovid #ppkrit #PPPKJugaASN #PPPKGuru https://t.co/zPnMtbLqIV,
2021-09-29 09:16:20,@WildanAlim3 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor Jajanan Manis Pasar Tebet,
2021-09-29 09:16:04,"Pemerintah melalui Kementerian Perindustrian terus melakukan monitoring aktivitas sektor industri yg beroperasi 100% pada masa PPKM. Upaya ini sekaligus utuk memastikan penerapan protokol kesehatan dilakukn secara ketat dn disiplin.

@jokowi lawan pandemi https://t.co/CAUl7qkO1U",dihatimu
2021-09-29 09:15:37,@hartanto_jhon Keterangan Pers Menteri Kesehatan mengenai Perkembangan PPKM Terkini Senin 20 09 2021 sore LensaKabinet Jajanan Manis Pasar Tebet,
2021-09-29 09:15:35,"Knp PANDEMI di bilang PALSU,...???
saat PANDEMI,...Ekonomi RAKYAT Sekarat,...!!! PPKM berjilid jilid,...!!!
akan Tetapi,...
Knp Kekayaan PEJABAT melesat,...?? Banyak Lagi,..!!!
ada apa ini,...???
Lagi2 Rakyat Di Bohongi,..!!!
di tambah lagi SUNTIKAN AMIISSS,...!!!",
2021-09-29 09:15:33,"Personil Polsek Medan Kota melaksanakan Kegiatan  PPKM Level 3 di wilayah Hukum
Kelurahan Kota Maksum 3, Pusat Pasar, Sei Rengas1 dan Pandau Hulu 1 melaksanakan himbauan kepada pelaku usaha/pengunjung agar mematuhi intruksi Walikota dan tetap mengikuti prokes Covid 19 . https://t.co/oS1CVBPXZL","Kota Medan, Sumatera Utara"
2021-09-29 09:15:31,@JosephRestiand1 Kantor Non Esensial Sudah Bisa Work From Office Baca selengkapnya disini PPKM WFO Kantor NonEsensial LuhutBinsarPandjaitan Jajanan Manis Pasar Tebet,
2021-09-29 09:14:18,Di medsos beredar video ratusan orang sedang menikmati musik di satu ruangan. https://t.co/6GJDpp8Tf0,"Jakarta, Indonesia"
2021-09-29 09:14:06,kata siapa barang branded mahal? hemm w aja dapet 1 bajunya cuma 30rebuan dengan kualitas yang oke banget. belanja pas ppkm gini emang paling bener dah https://t.co/SoI4KrsyZh,yogyakarta 
2021-09-29 09:13:59,@melihartasari Kampus daerah yang berada di PPKM level 1 3 segera pertemuan tatap muka Jokowi IndonesiaMaju Jajanan Manis Pasar Tebet,
2021-09-29 09:13:43,"Kabar baik juga datang dari bidang ekonomi, Sri Mulyani menyebutkan adanya kenaikan pertumbuhan ekonomi dan mobilitas pada bulan September 2021 karena efektivitas kegiatan PPKM lalu.",FE UNPAD dipatiukur 35 Bandung
2021-09-29 09:13:28,RT @TMCPoldaMetro: 09.26 Unit Dikyasa Sat Lantas Jakarta Pusat dalam rangka PPKM Level 3 melakukan himbauan tertib Prokes 5M kepada masyara…,"Jl.Cikeas, No.212 "
2021-09-29 09:13:07,@eva_prasanti Pemerintah Jokowi mengizinkan tatap muka bagi sekolah yang berada di wilayah PPKM level 1 3 Jajanan Manis Pasar Tebet,Pasar minggu
2021-09-29 09:12:48,"RT @TMCPoldaMetro: 09.57 Petugas gabungan TNI-POLRI, Dishub, dan Pol-PP dalam rangka PPKM Level 3 melakukan himbauan sosialisasi dan membag…","Jl.Cikeas, No.212 "
2021-09-29 09:12:47,Kegiatan Patroli Gabungan Dalam Pemberlakuan PPKM Level 3 Corona Virus Desease 2019 Di Wilayah Kecamatan Negara https://t.co/b69LPiU79J,"Jembrana, Bali"
2021-09-29 09:12:01,Penyekatan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Pos Laekan perbatasan Pakpak Bharat-Subulsallam https://t.co/9oqjTrKVid,"Salak, Sumatera Utara 22272"
2021-09-29 09:11:43,@geniuskvife @xmashle @butuhmam ya Allah perut gue ciut semenjak ppkm gak bisa makan limo sendirian,Indonesia.
2021-09-29 09:11:32,RT @starbeofficial: lagi ppkm gabisa nerima tamu. cuman bisa nerima kamu,
2021-09-29 09:11:17,Bhabinkamtibmas Desa Pengambengan- Himbau Masyarakat Mengikuti PPKM https://t.co/pL1IjTvl2t,"Jembrana, Bali"
2021-09-29 09:10:22,"PPKM Level 2 Artinya Apa dan Aturan Terbarunya...

https://t.co/UMcg9TiOwe",
2021-09-29 09:09:00,@SandikaGalih2 Menanti Keputusan Jokowi Lanjut PPKM Atau Stop via Jajanan Manis Pasar Tebet,
2021-09-29 09:08:56,RT @heylushcious: —lagi ppkm sih alasannya https://t.co/vQAY8BuIAo,"kadang au, kadang random"
2021-09-29 09:07:58,@ArianaMarissa6 Presiden memutuskan menurunkan level Pemberlakuan PPKM di sejumlah daerah pada 24 Agustus 2021 30 Agustus 2021 Keputusan tersebut dibuat berdasarkan berbagai pertimbangan utamanya indikator indikator  Jajanan Manis Pasar Tebet,
2021-09-29 09:07:50,"RT @purpleheartsid: Hi ARMY dan semua #HatiBaik!

Dalam rangka merayakan ulang tahun Jimin tgl 13 Oktober ini, Purple Hearts dan faktasuga.…",Indonesia
2021-09-29 09:06:05,@Suciresaaa Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor Jajanan Manis Pasar Tebet,
2021-09-29 09:04:10,RT @yuna100323: Oh ppkm sesuatu banget huff,
2021-09-29 09:03:58,@epiphanyreen Kalau Surabaya berarti nunggu nggak PPKM dulu deh.,she /her 
2021-09-29 09:03:36,"RT @3CareIndonesia: Gimana keadaan jalan semasa PPKM ini di daerah kamu, gaes?
Di daerahku walaupun gak terlalu rame, tapi pada jaga prokes…",
2021-09-29 09:03:10,@taufik_hapsari Kepada para kepala sekolah saya persilakan untuk segera melakukan kegiatan pembelajaran tatap muka terbatas dengan syarat wilayah sekolah tersebut minimal sudah pada level 3 PPKM dan vaksinasi Covid 1 Jajanan Manis Pasar Tebet,jakarta selatan
2021-09-29 09:02:25,@RahmawatiHafizh PPKM juga makin dilonggarkan lagi Salah satunya anak anak akan dibolehkan masuk ke pusat belanja atau mal Pelonggaran PPKM itu sejalan dengan telah menurunnya kasus Covid 19 di Indonesia khususnya Jaw Jajanan Manis Pasar Tebet,
2021-09-29 09:02:00,"Disporabudpar Kabupaten Tangerang masih mengkaji izin mengadakan kegiatan dengan massa besar seperti konser musik dan kegiatan lain di masa perpanjangan PPKM saat ini.

#InfoKonserMusik #PandemiCovid19 #PerizinanKonser #Disporabudpar https://t.co/bKdkdkdkzi","Tangerang, Banten"
2021-09-29 09:01:32,@fedrifebrinaldy Memang PPKM level 4 yg dilaksanakan pemerintah Jokowi kemarin pahit hahaha inget kata Pak Ganjar Tapi dampaknya berasa skarang yakan Jajanan Manis Pasar Tebet,
2021-09-29 09:01:31,"RT @Papah_Pandasu: Halo twitter, aku mau promosi rental studio ku di jogja. lagi ada promo diskon 50% untuk rental. PPKM cukup berpengaruh…",jogja.
2021-09-29 09:01:29,"PPKM pria pemberani kesayangan mertua
 https://t.co/DE17jVpuXD",CA - they/them
2021-09-29 09:00:21,@ButarDita Pemerintah Turunkan Level PPKM Di Beberapa Wilayah Ini Harapan BMI Jajanan Manis Pasar Tebet,
2021-09-29 09:00:02,"Sudah mulai beraktivitas saat PPKM? 

Kamu harus menunjukkan Status Vaksinasi serta Check-in dan Check-out yang bisa dilakukan lewat JAKI, lho!

Seperti Smartcitizen pada video berikut. Ikuti perjalanannya untuk tahu cara aman bermobilitas di masa PPKM, yuk!

#JakartaSmartCity https://t.co/38QviqyG82","Jakarta, Indonesia"
2021-09-29 08:59:33,"*BHABINKAMTIBMAS POLSEK TANJUNG MORAWA, AIPDA ILHAM PULUNGAN BERSAMA 3 PILAR DESA LIMAU MANIS MELAKSANAKAN KEGIATAN PPKM (PEMBERLAKUKAN PEMBATASAN KEGIATAN. MASYARAKAT) LIMAU MANIS kec. TANJUNG MORAWA* https://t.co/OFRri5GfuA",
2021-09-29 08:58:34,@tifany_wibisono Pemerintah kembali melanjutkan PPKM Luar Jawa Bali hingga 4 Oktober Pada periode ini jumlah daerah yang menerapkan PPKM Level 4 kembali berkurang dari 23 menjadi 10 kab kota KabarKabinet Jajanan Manis Pasar Tebet,
2021-09-29 08:58:13,@CakraPutri1 Keterangan Pers Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengenai Perkembangan PPKM Terkini Senin 20 09 2021 sore LensaKabinet Jajanan Manis Pasar Tebet,
2021-09-29 08:58:10,"RT @3CareIndonesia: PPKM masih diperpanjang nih, walopun levelnya sudah banyak yang diturunkan dari level 4 ke level 3.
Sharing yuk! Kamu s…",
2021-09-29 08:57:36,"MAU DAPAT PEMASUKAN MUDAH DI KALA PPKM ???
GABUNG AJA BERSAMA KAMI .
Game Yang Seru Dan Dapat Di Mainkan Kapan pun , Untuk Mengisi Waktu Luang Kita !!
WhatsApp : https://t.co/8a9gBRpJAa / 
 #SumoQQ  #rajaqq #indoqq #dewapoker #dewaqq #asikqq #ituqq #ahliqq #maindomino99 #ratuqq https://t.co/NyJXF9fIu5",
2021-09-29 08:57:03,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/Nvl8PVtqvJ",
2021-09-29 08:56:43,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/GAljPWTT79",
2021-09-29 08:56:38,@ArianaMarissa6 Pemerintah Jokowi mengizinkan tatap muka bagi sekolah yang berada di wilayah PPKM level 1 3 Jajanan Manis Pasar Tebet,
2021-09-29 08:56:30,@keviati_puspa Pemerintah Jokowi mengizinkan tatap muka bagi sekolah yang berada di wilayah PPKM level 1 3 Jajanan Manis Pasar Tebet,
2021-09-29 08:55:41,"@MachmudinEP Selamat sore Bpk Machmudin, dikarenakan saat ini masih dlm masa tanggap darurat covid-19 dan PPKM Darurat maka utk layanan weekend banking ditiadakan. (1)",Jakarta
2021-09-29 08:55:24,@HaniAmalina30 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor Jajanan Manis Pasar Tebet,
2021-09-29 08:55:21,"@vidio Kak, kalao paket platinum PPKM 1 tahun apakah bisa digunakan untuk nonton sudirman cup 2021? https://t.co/D3OFvHApt6",Indonesia
2021-09-29 08:55:12,@AgungAndrew1 Pemerintah Jokowi mengizinkan tatap muka bagi sekolah yang berada di wilayah PPKM level 1 3 Jajanan Manis Pasar Tebet,
2021-09-29 08:55:06,Aturan PPKM level 4 akan tetap berlaku di Banjarmasin dan Banjarbaru hingga 4 Oktober 2021. https://t.co/m221NfqBrj,Jakarta
2021-09-29 08:54:23,RT @PriyohadiZakia: Pemerintah Turunkan Level PPKM Di Beberapa Wilayah Ini Harapan BMI Jajanan Manis Pasar Tebet,
2021-09-29 08:53:33,@AggilPrasojo Pemerintah Jokowi lakukan penyesuaian PPKM di sejumlah daerah Jajanan Manis Pasar Tebet,
2021-09-29 08:53:25,"PPKM dirumah biar ga gabut cheekk
tetep pakenya @smartfrenworld 

https://t.co/4eba7GmO1H
#KuyBisa 
#IniBaruGokil 
#Rejekiwow #TemanBukaPeluangmu #KuotaSultanHargaTeman
banyu",
2021-09-29 08:52:53,"RT @3CareIndonesia: Karena masih PPKM berlevel, belum bisa ada acara untuk outdoor nih weekened besok.
Kalo belum bisa kumpul-kumpul gini,…",
2021-09-29 08:51:35,RT @seokjinjuseyyo: 🔞deehan vs ppkm https://t.co/DL8iPfNaJi,𐤀
2021-09-29 08:51:09,@NoorArieska Pemerintah Jokowi mengizinkan tatap muka bagi sekolah yang berada di wilayah PPKM level 1 3 Jajanan Manis Pasar Tebet,
2021-09-29 08:51:04,@AgungAndrew1 Kepada para kepala sekolah saya persilakan untuk segera melakukan kegiatan pembelajaran tatap muka terbatas dengan syarat wilayah sekolah tersebut minimal sudah pada level 3 PPKM dan vaksinasi Covid 1 Jajanan Manis Pasar Tebet,
2021-09-29 08:50:57,"Kasat Lantas AKP H.W. SIAHAAN, S.H. bersama personel pos pam melaksanakan Penyekatan dlm rangka PPKM pemeriksaan kendaraan dan penyemprotan Disinfektan serta Rapid Test Antigen di pos penyekatan terpadu km.7 kota Tanjung Balai Rabu 29 September 2021.

@rtmcpoldasumut
#pakaimasker https://t.co/MRXhTjGbZQ",
2021-09-29 08:50:54,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/sR6zLYoeF1",
2021-09-29 08:50:43,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/kZhP7YUEct",
2021-09-29 08:50:24,@HarrySoetomo Keterangan Pers Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengenai Perkembangan PPKM Terkini Senin 20 09 2021 sore LensaKabinet Jajanan Manis Pasar Tebet,
2021-09-29 08:49:56,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/jla7XMRpcB",
2021-09-29 08:49:46,"Ayo patuhi Protokol PPKM demi cegah covid19

#bersamacegahcovid19
#disiplincegahcorona
#PolriAjakCuciTangan
#patuhiprotokolkesehatan https://t.co/u6SDXx2apT",
2021-09-29 08:49:42,"PPKM Versi aku cheek ... stay at Home bareng @smartfrenworld 

https://t.co/pswfgp4YQF

#KuyBisa #IniBaruGokil
#Rejekiwow #TemanBukaPeluangmu
#KuotaSultanHargaTeman",
2021-09-29 08:49:38,@GishellaSuandh1 Pemerintah Jokowi mengizinkan tatap muka bagi sekolah yang berada di wilayah PPKM level 1 3 Jajanan Manis Pasar Tebet,
2021-09-29 08:49:26,"[UNAS UPDATE]
Ketentuan Kuliah Tatap Muka telah diatur dalam Surat Edaran Direktorat Jendral Pendidikan Tinggi Kemendikbud Ristek No.14 Tahun 2021. Perguruan Tinggi yang berada di wilayah PPKM level 1-3 untuk memulai pertuan tatap muka terbatas dengan kapasitas kelas maksimal 50%","Pasar Minggu, Indonesia"
2021-09-29 08:48:34,"@muslimahnewscom Negara hrs mampu pisahkan yg sehat dan yg sakit shg yg sehat bisa beraktivitas normal. Berarti 3T hrs jalan terus. Ada sibyakemen dihentikan spy bisa penuhi syarat PTM atau turunkan level PPKM. Protkes ketat dlm jaminan negara. Penyediaan fasilitas, edukasi, dan kontrol.",
2021-09-29 08:48:32,@KevinAn37894786 Pemerintah Perpanjang PPKM Hingga 6 September Sejumlah Aturan Dikeluarkan Jajanan Manis Pasar Tebet,
2021-09-29 08:47:26,@HarkartHilman Menteri Pendidikan Kebudayaan Riset dan Teknologi Mendikbud Ristek Nadiem Makarim persilakan sekolah yang berada di daerah PPKM level 1 sampai 3 menggelar pembelajaran tatap muka PTM secara terbatas I Jajanan Manis Pasar Tebet,
2021-09-29 08:47:19,"RT @3CareIndonesia: Gimana keadaan jalan semasa PPKM ini di daerah kamu, gaes?
Di daerahku walaupun gak terlalu rame, tapi pada jaga prokes…",
2021-09-29 08:47:05,"@jokowi Mohon konfirmasi.
Kamikan ada di sidoarjo,dan waktu ppkm sidoarjo berada di level 3.
Sekarang sudah di level 2,
Sedangkan persyaratan mendapatkan BSUkan berada di Level 3-4.
Dan data kami baru di loloskan BPJS ketenagakerjaan pada akhir level 3 sidoarjo.
Bagaimana ini?",
2021-09-29 08:47:04,"@duondong @jokowi @basuki_btp @pertamina Ditempat saya aman tuh bang, mungkin pndistribusiannya aja yg trhambat krena ppkm. Harganya sih udh sesuai dan bahkan masih paling murah diantara harga produk kompetitor lain",Indonesia
2021-09-29 08:47:02,@christyo90 gimana gimana? Buka apa nih ppkm. Pussy palace kinclong mobil https://t.co/GrGB6aLFjF,Indonesia
2021-09-29 08:46:40,@FadhillahRadja Pemerintah Perpanjang PPKM Hingga 6 September Sejumlah Aturan Dikeluarkan Jajanan Manis Pasar Tebet,
2021-09-29 08:45:59,"@KemnakerRI
Kamikan ada di sidoarjo,dan waktu ppkm sidoarjo berada di level 3.
Sekarang sudah di level 2,
Sedangkan persyaratan mendapatkan BSUkan berada di Level 3-4.
Dan data kami baru di loloskan BPJS ketenagakerjaan pada akhir level 3 sidoarjo.
Bagaimana ini
@jokowi",
2021-09-29 08:44:28,@andriawanisa Pemerintah Turunkan Level PPKM Di Beberapa Wilayah Ini Harapan BMI Jajanan Manis Pasar Tebet,
2021-09-29 08:44:21,@KevinAn37894786 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor Jajanan Manis Pasar Tebet,
2021-09-29 08:44:11,"@KemnakerRI Mohon konfirmasi.
Kamikan ada di sidoarjo,dan waktu ppkm sidoarjo berada di level 3.
Sekarang sudah di level 2,
Sedangkan persyaratan mendapatkan BSUkan berada di Level 3-4.
Dan data kami baru di loloskan BPJS ketenagakerjaan pada akhir level 3 sidoarjo.",
2021-09-29 08:44:03,andai saja tidak ppkm masuk bioskop ku tak perlu bawa hp T.T,
2021-09-29 08:43:14,"RT @3CareIndonesia: Karena masih PPKM berlevel, belum bisa ada acara untuk outdoor nih weekened besok.
Kalo belum bisa kumpul-kumpul gini,…",
2021-09-29 08:43:05,"Jika PPKM berfungsi,  kenapa ada Vacsin,  klw Vacsin berfungsi Dan Aman kenapa tdk ada pasal Perlindungan??????",
2021-09-29 08:43:05,@NaufalRomario Seiring dengan meningkatnya disiplin masyarakat terhadap protokol kesehatan kemampuan tes dan pelacakan serta cakupan vaksinasi pemerintah memutuskan untuk menurunkan level PPKM di sejumlah daerah pad Jajanan Manis Pasar Tebet,
2021-09-29 08:41:43,@MuhamadVarensia Pemerintah melonggarkan aturan bagi pengunjung mal di masa PPKM Anak umur 12 tahun ke bawah di lima wilayah diperbolehkan masuk mal Jajanan Manis Pasar Tebet,
2021-09-29 08:41:01,@RizkiYeremi Kepada para kepala sekolah saya persilakan untuk segera melakukan kegiatan pembelajaran tatap muka terbatas dengan syarat wilayah sekolah tersebut minimal sudah pada level 3 PPKM dan vaksinasi Covid 1 Jajanan Manis Pasar Tebet,
2021-09-29 08:41:01,"@ruliemaulana @dayatia apanya yg dibuka bang. Klo PPKM kan juga sudah ada kelonggaran di tiap levelnya, secara gradual.",Indonesia
2021-09-29 08:39:05,@VannyHutria Presiden memutuskan menurunkan level Pemberlakuan PPKM di sejumlah daerah pada 24 Agustus 2021 30 Agustus 2021 Keputusan tersebut dibuat berdasarkan berbagai pertimbangan utamanya indikator indikator  Jajanan Manis Pasar Tebet,
2021-09-29 08:38:57,sudah lama tidak naik krl dan tj semenjak ppkm. Ternyata skrg udah banyak yg bagus dan berubah bgtbgt😱✨🤍 https://t.co/57YV7ZB6t2,
2021-09-29 08:38:11,Level PPKM turun Penumpang Bandara Sultan Hasanuddin naik 6 https://t.co/cIUUJp5t5Q via @SINDOnews Makassar,
2021-09-29 08:37:37,@fitrii_ariani Pemerintah Turunkan Level PPKM Di Beberapa Wilayah Ini Harapan BMI Jajanan Manis Pasar Tebet,
2021-09-29 08:37:01,"@_ninuninuninu @rmdhanidast @BadmintonTalk Di grab nanti cek ke package, nah nanti ada pilihan ppkm package. Itu uda include vidio platinum. Nanti tinggal di redeem kodenyaa",
2021-09-29 08:37:00,"Jadi inget ini, diundurnya lama bgt sih parah gara-gara ppkm:( https://t.co/kyOArduP10 https://t.co/tArXlKRC5b",
2021-09-29 08:36:50,"@syah4393 Kan lagi ppkm, harus mematuhi protokol.","Bogor, Jawa Barat"
2021-09-29 08:36:12,RT @aburachmanpr: Kampus daerah yang berada di PPKM level 1 3 segera pertemuan tatap muka Jokowi IndonesiaMaju Jajanan Manis Pasar Tebet,
2021-09-29 08:35:25,Banyak perusahaan mengalami kerugian hingga pekerja yang pendapatannya berkurang akibat PPKM ini. Beberapa hal yang dikhawatirkan tersebut telah kami rangkum melalui potret foto yang bertemakan PPKM. Semoga pandemi ini cepat berlalu dan jaga kesehatan. https://t.co/gcU6z7fFR2,"Fakultas Ekonomi dan Bisnis Universitas Padjadjaran, Kampus Jatinangor."
2021-09-29 08:35:19,@Ruthgibran Kantor Non Esensial Sudah Bisa Work From Office Baca selengkapnya disini PPKM WFO Kantor NonEsensial LuhutBinsarPandjaitan Jajanan Manis Pasar Tebet,
2021-09-29 08:34:54,@novitaaprisilya Presiden Pimpin Rapat Terbatas Evaluasi PPKM 6 September 2021 indonesiamaju Jajanan Manis Pasar Tebet,
2021-09-29 08:34:33,@PriyohadiZakia Keterangan Pers Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengenai Perkembangan PPKM Terkini Senin 20 09 2021 sore LensaKabinet Jajanan Manis Pasar Tebet,
2021-09-29 08:33:41,@GishellaSuandh1 Pemerintah memperpanjang PPKM hingga 4 Okt 2021 Area Jawa Bali PPKM level 3 kebawah mengijinkan pekerja sektor non esensial bekerja kembali di kantor Jajanan Manis Pasar Tebet,
2021-09-29 08:33:39,"RT @3CareIndonesia: Gimana keadaan jalan semasa PPKM ini di daerah kamu, gaes?
Di daerahku walaupun gak terlalu rame, tapi pada jaga prokes…",
2021-09-29 08:33:37,"@YEJI00FC Lah iya efek ppkm nih bund, tapi sekarang gak ppkm bisa nich 🤭",On going 🎬 国子监来了个女弟子
2021-09-29 08:33:29,"@aerielove_09 Iya kaa.. asli pas booming² nya sebelum ppkm setiap lewat situ ngeri pengunjungnyaa 😬😬

Alhamdulillah sekarang dah sepi..",pearl night berry ocean 
2021-09-29 08:32:59,@ButarDita Kantor Non Esensial Sudah Bisa Work From Office Baca selengkapnya disini PPKM WFO Kantor NonEsensial LuhutBinsarPandjaitan Jajanan Manis Pasar Tebet,
2021-09-29 08:32:53,"[GALERI KOPI : HIDUP DIKALA PPKM]

Pandemi Covid-19 telah berdampak ke berbagai sektor kehidupan di dunia, tidak terkecuali Indonesia. Pemberlakuaan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) secara makro telah menimbulkan berbagai kerugian bagi para pengusaha. https://t.co/3SUqgWd6Wb","Fakultas Ekonomi dan Bisnis Universitas Padjadjaran, Kampus Jatinangor."
2021-09-29 08:30:48,"RT @3CareIndonesia: Yang menemani aku saat PPKM berlevel

Kuota Tri           Drama Korea
                  🤝

Kalo kamu apa, gaes? #3CareF…",
2021-09-29 08:29:07,"RT @divtapertami: @skincaregasm @hrdbacot Samaa, aku punya 3 pos tabungan yang belum spesifik buat apa tapi ya ditabung aja dikit-dikit. So…",
